0.94	5.88354
0.944	5.89109
0.948	5.89866
0.952	5.90628
0.956	5.91392
0.96	5.92159
0.964	5.92929
0.968	5.93702
0.972	5.94478
0.976	5.95258
0.98	5.96041
0.984	5.96826
0.988	5.97615
0.992	5.98407
0.996	5.99202
1	6.00001
1.004	6.00802
1.008	6.01607
1.012	6.02415
1.016	6.03227
1.02	6.04041
1.024	6.04859
1.028	6.0568
1.032	6.06504
1.036	6.07332
1.04	6.08163
1.044	6.08997
1.048	6.09835
1.052	6.10676
1.056	6.1152
1.06	6.12368
1.064	6.13219
1.068	6.14074
1.072	6.14932
1.076	6.15793
1.08	6.16658
1.084	6.17526
1.088	6.18398
1.092	6.19273
1.096	6.20152
1.1	6.21034
1.104	6.2192
1.108	6.22809
1.112	6.23702
1.116	6.24598
1.12	6.25498
1.124	6.26402
1.128	6.27309
1.132	6.2822
1.136	6.29134
1.14	6.30052
1.144	6.30974
1.148	6.31899
1.152	6.32828
1.156	6.33761
1.16	6.34697
1.164	6.35637
1.168	6.36581
1.172	6.37529
1.176	6.3848
1.18	6.39435
1.184	6.40394
1.188	6.41357
1.192	6.42323
1.196	6.43293
1.2	6.44268
1.204	6.45245
1.208	6.46227
1.212	6.47213
1.216	6.48202
1.22	6.49196
1.224	6.50193
1.228	6.51194
1.232	6.522
1.236	6.53209
1.24	6.54222
1.244	6.55239
1.248	6.5626
1.252	6.57285
1.256	6.58314
1.26	6.59347
1.264	6.60384
1.268	6.61425
1.272	6.6247
1.276	6.63519
1.28	6.64573
1.284	6.6563
1.288	6.66692
1.292	6.67757
1.296	6.68827
1.3	6.69901
1.304	6.70979
1.308	6.72061
1.312	6.73148
1.316	6.74238
1.32	6.75333
1.324	6.76432
1.328	6.77536
1.332	6.78643
1.336	6.79755
1.34	6.80871
1.344	6.81991
1.348	6.83116
1.352	6.84245
1.356	6.85378
1.36	6.86516
1.364	6.87658
1.368	6.88804
1.372	6.89955
1.376	6.9111
1.38	6.9227
1.384	6.93434
1.388	6.94602
1.392	6.95775
1.396	6.96952
1.4	6.98134
1.404	6.9932
1.408	7.00511
1.412	7.01706
1.416	7.02906
1.42	7.04111
1.424	7.05319
1.428	7.06533
1.432	7.07751
1.436	7.08973
1.44	7.102
1.444	7.11432
1.448	7.12668
1.452	7.1391
1.456	7.15155
1.46	7.16405
1.464	7.1766
1.468	7.1892
1.472	7.20184
1.476	7.21454
1.48	7.22727
1.484	7.24006
1.488	7.25289
1.492	7.26577
1.496	7.2787
1.5	7.29168
1.504	7.3047
1.508	7.31777
1.512	7.33089
1.516	7.34406
1.52	7.35728
1.524	7.37054
1.528	7.38386
1.532	7.39722
1.536	7.41064
1.54	7.4241
1.544	7.43761
1.548	7.45117
1.552	7.46478
1.556	7.47844
1.56	7.49215
1.564	7.50591
1.568	7.51972
1.572	7.53358
