-0.324	4.33133	-0.441014	-8.32375	-1.36411
-0.32	4.33575	-0.442175	-8.32553	-1.36538
-0.316	4.34015	-0.443325	-8.32728	-1.36663
-0.312	4.34455	-0.444463	-8.329	-1.36787
-0.308	4.34893	-0.445589	-8.33069	-1.36909
-0.304	4.35331	-0.446704	-8.33235	-1.37029
-0.3	4.35767	-0.447807	-8.33398	-1.37148
-0.296	4.36203	-0.448897	-8.33559	-1.37266
-0.292	4.36637	-0.449976	-8.33717	-1.37382
-0.288	4.37071	-0.451042	-8.33872	-1.37496
-0.284	4.37504	-0.452096	-8.34024	-1.37609
-0.28	4.37935	-0.453138	-8.34174	-1.3772
-0.276	4.38366	-0.454168	-8.34321	-1.3783
-0.272	4.38796	-0.455184	-8.34465	-1.37938
-0.268	4.39226	-0.456188	-8.34606	-1.38045
-0.264	4.39654	-0.45718	-8.34745	-1.3815
-0.26	4.40081	-0.458158	-8.34881	-1.38253
-0.256	4.40508	-0.459124	-8.35015	-1.38356
-0.252	4.40934	-0.460076	-8.35146	-1.38456
-0.248	4.41359	-0.461016	-8.35274	-1.38555
-0.244	4.41783	-0.461942	-8.354	-1.38652
-0.24	4.42206	-0.462855	-8.35523	-1.38748
-0.236	4.42629	-0.463754	-8.35644	-1.38843
-0.232	4.43051	-0.46464	-8.35762	-1.38935
-0.228	4.43472	-0.465513	-8.35878	-1.39027
-0.224	4.43892	-0.466372	-8.35991	-1.39116
-0.22	4.44312	-0.467217	-8.36102	-1.39204
-0.216	4.44731	-0.468049	-8.36211	-1.39291
-0.212	4.4515	-0.468866	-8.36317	-1.39376
-0.208	4.45567	-0.46967	-8.3642	-1.39459
-0.204	4.45984	-0.47046	-8.36522	-1.39541
-0.2	4.464	-0.471236	-8.36621	-1.39621
-0.196	4.46816	-0.471997	-8.36717	-1.397
-0.192	4.47231	-0.472744	-8.36811	-1.39777
-0.188	4.47646	-0.473477	-8.36903	-1.39852
-0.184	4.4806	-0.474196	-8.36993	-1.39926
-0.18	4.48473	-0.4749	-8.3708	-1.39999
-0.176	4.48885	-0.47559	-8.37165	-1.4007
-0.172	4.49298	-0.476265	-8.37248	-1.40139
-0.168	4.49709	-0.476926	-8.37329	-1.40207
-0.164	4.5012	-0.477572	-8.37407	-1.40273
-0.16	4.50531	-0.478203	-8.37483	-1.40337
-0.156	4.50941	-0.47882	-8.37557	-1.404
-0.152	4.5135	-0.479421	-8.37629	-1.40462
-0.148	4.51759	-0.480008	-8.37699	-1.40521
-0.144	4.52168	-0.48058	-8.37766	-1.40579
-0.14	4.52576	-0.481136	-8.37832	-1.40636
-0.136	4.52983	-0.481678	-8.37895	-1.40691
-0.132	4.5339	-0.482204	-8.37957	-1.40745
-0.128	4.53797	-0.482715	-8.38016	-1.40796
-0.124	4.54204	-0.483212	-8.38073	-1.40847
-0.12	4.5461	-0.483692	-8.38128	-1.40895
-0.116	4.55015	-0.484158	-8.38181	-1.40942
-0.112	4.5542	-0.484608	-8.38232	-1.40988
-0.108	4.55825	-0.485043	-8.38281	-1.41032
-0.104	4.5623	-0.485462	-8.38329	-1.41074
-0.1	4.56634	-0.485866	-8.38374	-1.41115
-0.096	4.57038	-0.486254	-8.38417	-1.41154
-0.092	4.57441	-0.486627	-8.38458	-1.41192
-0.088	4.57844	-0.486984	-8.38498	-1.41228
-0.084	4.58247	-0.487325	-8.38535	-1.41262
-0.08	4.5865	-0.487651	-8.38571	-1.41295
-0.076	4.59053	-0.487961	-8.38605	-1.41326
-0.072	4.59455	-0.488255	-8.38636	-1.41355
-0.068	4.59857	-0.488534	-8.38666	-1.41383
-0.064	4.60258	-0.488797	-8.38695	-1.4141
-0.06	4.6066	-0.489044	-8.38721	-1.41435
-0.056	4.61061	-0.489275	-8.38746	-1.41458
-0.052	4.61462	-0.489491	-8.38768	-1.41479
-0.048	4.61864	-0.48969	-8.38789	-1.41499
-0.044	4.62264	-0.489874	-8.38809	-1.41518
-0.04	4.62665	-0.490041	-8.38826	-1.41535
-0.036	4.63066	-0.490193	-8.38842	-1.4155
-0.032	4.63466	-0.490329	-8.38856	-1.41563
-0.028	4.63866	-0.490449	-8.38868	-1.41575
